FISCAL_YEAR,sys_sch,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,direct_cert_perc,K12_POVERTY_STUDENT_CT,K12_STUDENT_COUNT
2022,636183,636,Columbia County,183,Harlem High School,15.5,181,1169
2022,636186,636,Columbia County,186,Evans Elementary School,10.60000038,82,772
2022,636188,636,Columbia County,188,Blue Ridge Elementary School,12.30000019,69,559
2022,636189,636,Columbia County,189,Lakeside High School,9.5,188,1978
2022,636190,636,Columbia County,190,Brookwood Elementary School,22.89999962,112,489
2022,636192,636,Columbia County,192,Stevens Creek Elementary School,7.800000191,65,836
2022,636193,636,Columbia County,193,Riverside Middle School,5.199999809,37,708
2022,636194,636,Columbia County,194,Riverside Elementary School,7.5,55,730
2022,636197,636,Columbia County,197,Greenbrier High School,2.900000095,51,1748
2022,636208,636,Columbia County,208,Cedar Ridge Elementary School,13.89999962,150,1079
2022,636212,636,Columbia County,212,Baker Place Elementary,8.399999619,83,988
2022,636283,636,Columbia County,283,Harlem Middle School,17.89999962,169,944
2022,636290,636,Columbia County,290,Lakeside Middle School,21.60000038,116,536
2022,636297,636,Columbia County,297,Greenbrier Elementary School,3.299999952,22,664
2022,636397,636,Columbia County,397,Euchee Creek Elementary School,13.30000019,73,550
2022,636398,636,Columbia County,398,Parkway Elementary School,4.699999809,33,705
2022,6362050,636,Columbia County,2050,Columbia Middle School,11.19999981,113,1013
2022,6362052,636,Columbia County,2052,Martinez Elementary School,20.60000038,130,630
2022,6363052,636,Columbia County,3052,North Columbia Elementary School,10.39999962,40,385
2022,6364050,636,Columbia County,4050,Evans High School,9.699999809,184,1903
2022,6364052,636,Columbia County,4052,North Harlem Elementary School,26.5,210,792
2022,6365050,636,Columbia County,5050,Grovetown Elementary School,24.70000076,225,910
2022,6365052,636,Columbia County,5052,South Columbia Elementary School,26.60000038,111,417
2022,637101,637,Cook County,101,Cook County Middle School,40.79999924,291,713
2022,637104,637,Cook County,104,Cook Elementary School,42,282,671
2022,637111,637,Cook County,111,Cook High School,31.70000076,282,890
2022,637196,637,Cook County,196,Cook Primary School,45.09999847,292,647
2022,638101,638,Coweta County,101,Arbor Springs Elementary,15.10000038,56,372
2022,638103,638,Coweta County,103,Willis Road Elementary,10.69999981,74,690
2022,638106,638,Coweta County,106,Lee Middle School,17.39999962,128,735
2022,638115,638,Coweta County,115,Brooks Elementary,10.19999981,76,744
2022,638189,638,Coweta County,189,White Oak Elementary School,25.10000038,166,662
2022,638191,638,Coweta County,191,Canongate Elementary School,10.10000038,61,604
2022,638192,638,Coweta County,192,Newnan Crossing Elementary School,17.70000076,145,818
2022,638195,638,Coweta County,195,Jefferson Parkway Elementary School,42.09999847,198,470
2022,638196,638,Coweta County,196,Northgate High School,6.900000095,122,1776
2022,638199,638,Coweta County,199,Poplar Road Elementary School,23.70000076,128,540
2022,638201,638,Coweta County,201,Welch Elementary School,33.5,268,801
2022,638203,638,Coweta County,203,Glanton Elementary,31.70000076,79,249
2022,638289,638,Coweta County,289,East Coweta Middle School,15.39999962,125,811
2022,638295,638,Coweta County,295,Thomas Crossroads Elementary School,14.89999962,57,382
2022,638299,638,Coweta County,299,Madras Middle School,15.89999962,109,687
2022,638301,638,Coweta County,301,Smokey Road Middle School,34.5,223,647
2022,638389,638,Coweta County,389,East Coweta High School,12.19999981,400,3274
2022,638395,638,Coweta County,395,Arnall Middle School,22.39999962,169,755
2022,638490,638,Coweta County,490,Blake Bass Middle School,9.800000191,81,829
2022,6381050,638,Coweta County,1050,Arnco-Sargent Elementary School,36,125,347
2022,6381054,638,Coweta County,1054,Ruth Hill Elementary School,44.90000153,151,336
2022,6381056,638,Coweta County,1056,Evans Middle School,24.60000038,203,826
2022,6382050,638,Coweta County,2050,Atkinson Elementary School,31.10000038,106,341
2022,6382052,638,Coweta County,2052,Eastside Elementary School,14.80000019,69,467
2022,6382056,638,Coweta County,2056,Northside Elementary School,16.70000076,58,347
2022,6383052,638,Coweta County,3052,Elm Street Elementary School,27.20000076,120,441
2022,6383054,638,Coweta County,3054,Moreland Elementary School,20.70000076,97,469
2022,6385054,638,Coweta County,5054,Newnan High School,18.60000038,424,2281
2022,6385056,638,Coweta County,5056,Western Elementary School,35.29999924,121,343
2022,639192,639,Crawford County,192,Crawford County Elementary,43.59999847,281,644
2022,639193,639,Crawford County,193,Crawford County High School,24.20000076,128,529
2022,639202,639,Crawford County,202,Crawford County Middle School,37,140,378
2022,640115,640,Crisp County,115,Crisp County Primary School,56.40000153,579,1027
2022,640196,640,Crisp County,196,Crisp County High School,36,385,1070
2022,640197,640,Crisp County,197,Crisp County Middle School,47.90000153,399,833
2022,6402052,640,Crisp County,2052,Crisp County Elementary School,53,286,540
2022,641101,641,Dade County,101,Dade Elementary School,19.60000038,126,642
2022,641195,641,Dade County,195,Dade County High School,16.89999962,105,621
2022,641275,641,Dade County,275,Davis Elementary School,27,62,230
2022,641295,641,Dade County,295,Dade Middle School,18.70000076,80,428
2022,642103,642,Dawson County,103,Kilough Elementary School,24.10000038,94,390
2022,642106,642,Dawson County,106,Dawson County Middle School,21.29999924,123,577
2022,642109,642,Dawson County,109,Dawson County Junior High,17.20000076,106,618
2022,642111,642,Dawson County,111,Riverview Elementary School,24.60000038,86,349
2022,642189,642,Dawson County,189,Robinson Elementary School,22.20000076,123,553
2022,642198,642,Dawson County,198,Dawson County High School ,13.10000038,107,818
2022,642199,642,Dawson County,199,Black's Mill Elementary School,18.70000076,72,385
2022,643105,643,Decatur County,105,West Bainbridge Primary School,50.29999924,193,384
2022,643116,643,Decatur County,116,New Beginning Learning Center,44.40000153,48,108
2022,6432050,643,Decatur County,2050,Bainbridge Middle School,40.59999847,379,934
2022,6432052,643,Decatur County,2052,Hutto Elementary School,50.59999847,434,858
2022,6433050,643,Decatur County,3050,Bainbridge High School,32.29999924,437,1352
2022,6434052,643,Decatur County,4052,Jones-Wheat Primary School,51.09999847,274,536
2022,644100,644,DeKalb County,100,Narvie Harris Elementary School,30.20000076,174,577
2022,644102,644,DeKalb County,102,Wynbrooke Elementary School,25.20000076,166,660
2022,644103,644,DeKalb County,103,"Martin Luther King, Jr. High School ",37.70000076,555,1472
2022,644105,644,DeKalb County,105,Miller Grove High School,42.09999847,508,1206
2022,644107,644,DeKalb County,107,Flat Rock Elementary School,55.40000153,530,956
2022,644108,644,DeKalb County,108,Princeton Elementary School,49.79999924,349,701
2022,644113,644,DeKalb County,113,DeKalb Preparatory Academy Charter,44.29999924,247,558
2022,644172,644,DeKalb County,172,Cedar Grove High School,41.20000076,481,1167
2022,644173,644,DeKalb County,173,Vanderlyn Elementary School,1.899999976,9,472
2022,644175,644,DeKalb County,175,Austin Elementary School,0.300000012,2,591
2022,644176,644,DeKalb County,176,Redan High School,39.29999924,366,932
2022,644181,644,DeKalb County,181,Eldridge L. Miller Elementary School,56.29999924,255,453
2022,644188,644,DeKalb County,188,Panola Way Elementary School,60.79999924,429,706
2022,644189,644,DeKalb County,189,Peachtree Middle School,14.80000019,204,1374
2022,644190,644,DeKalb County,190,Pine Ridge Elementary School,44.90000153,221,492
2022,644191,644,DeKalb County,191,Browns Mill Elementary School,52.90000153,193,365
2022,644193,644,DeKalb County,193,Chapel Hill Middle School,40.29999924,313,776
2022,644197,644,DeKalb County,197,Marbut Elementary School,38.5,161,418
2022,644200,644,DeKalb County,200,Cedar Grove Middle School,50.20000076,385,767
2022,644201,644,DeKalb County,201,Freedom Middle School,47.70000076,507,1064
2022,644202,644,DeKalb County,202,Lithonia High School,38.90000153,592,1522
2022,644203,644,DeKalb County,203,Lithonia Middle School,48,592,1234
2022,644205,644,DeKalb County,205,Redan Middle School,50.90000153,378,743
2022,644214,644,DeKalb County,214,Dunwoody Elementary School,7.900000095,64,810
2022,644215,644,DeKalb County,215,Museum School Avondale Estates,14,82,584
2022,644272,644,DeKalb County,272,Rockbridge Elementary School,49.79999924,456,916
2022,644275,644,DeKalb County,275,Cedar Grove Elementary School,51.29999924,258,503
2022,644276,644,DeKalb County,276,Stone Mountain High School,40.20000076,491,1220
2022,644288,644,DeKalb County,288,Kittredge Magnet School,3.5,17,479
2022,644290,644,DeKalb County,290,Sequoyah Middle School,28,521,1863
2022,644291,644,DeKalb County,291,Salem Middle School,46.70000076,479,1025
2022,644293,644,DeKalb County,293,Shadow Rock Elementary School,51.09999847,235,460
2022,644297,644,DeKalb County,297,"Edward L. Bouie, Sr. Elementary School",28.39999962,147,518
2022,644301,644,DeKalb County,301,Columbia Middle School,56.70000076,417,735
2022,644305,644,DeKalb County,305,Oakview Elementary,61.90000153,420,679
2022,644309,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,19.39999962,25,129
2022,644311,644,DeKalb County,311,Leadership Preparatory Academy,30.5,87,285
2022,644314,644,DeKalb County,314,GLOBE Academy Charter School I,7.900000095,84,1065
2022,644315,644,DeKalb County,315,Tapestry Public Charter School,7.5,20,266
2022,644375,644,DeKalb County,375,Fairington Elementary School,63.5,349,550
2022,644397,644,DeKalb County,397,Stephenson Middle School,35.79999924,324,904
2022,644399,644,DeKalb County,399,Robert Shaw Theme School,41.79999924,141,337
2022,644401,644,DeKalb County,401,Mary McLeod Bethune Middle School,53,392,739
2022,644406,644,DeKalb County,406,Chamblee Middle School,11.80000019,116,979
2022,644407,644,DeKalb County,407,Dekalb Early College Academy,19.79999924,64,324
2022,644409,644,DeKalb County,409,Ronald E McNair Discover Learning Academy Elementary School,63.90000153,348,545
2022,644410,644,DeKalb County,410,DeKalb School of the Arts,6.699999809,22,327
2022,644475,644,DeKalb County,475,Bob Mathis Elementary School,50.5,168,333
2022,644497,644,DeKalb County,497,Stephenson High School,31.79999924,431,1356
2022,644500,644,DeKalb County,500,DeKalb Alternative School,56.79999924,25,44
2022,644503,644,DeKalb County,503,East DeKalb Special Education Center,5.599999905,2,36
2022,644506,644,DeKalb County,506,Stone Mountain Middle School,48.29999924,521,1079
2022,644507,644,DeKalb County,507,The Champion Middle Theme School,29,225,775
2022,644510,644,DeKalb County,510,Margaret Harris Comprehensive School,24.60000038,16,65
2022,644575,644,DeKalb County,575,Stone Mill Elementary School,60.09999847,360,599
2022,644597,644,DeKalb County,597,Miller Grove Middle School,54.20000076,423,780
2022,644605,644,DeKalb County,605,Tucker Middle School,31.79999924,384,1206
2022,644610,644,DeKalb County,610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",17.89999962,202,1128
2022,644675,644,DeKalb County,675,Woodridge Elementary School,56.29999924,261,464
2022,644705,644,DeKalb County,705,DeKalb PATH Academy Charter School,36.70000076,135,368
2022,644707,644,DeKalb County,707,UHS of Laurel Heights,69.40000153,25,36
2022,644797,644,DeKalb County,797,Henderson Middle School,22,320,1453
2022,644805,644,DeKalb County,805,International Community School,39.90000153,177,444
2022,644810,644,DeKalb County,810,Elizabeth Andrews High School,13.30000019,45,339
2022,644897,644,DeKalb County,897,Druid Hills Middle School,24.5,231,944
2022,6441010,644,DeKalb County,1010,DeKalb Agriculture Technology and Environment School,30.29999924,230,759
2022,6441050,644,DeKalb County,1050,DeKalb Elementary School of the Arts,21.70000076,132,608
2022,6441052,644,DeKalb County,1052,Brockett Elementary School,34.40000153,135,392
2022,6441053,644,DeKalb County,1053,Chapel Hill Elementary School,50.90000153,242,475
2022,6441054,644,DeKalb County,1054,Columbia Elementary School,63.5,247,389
2022,6441055,644,DeKalb County,1055,Dresden Elementary School,30.79999924,169,549
2022,6441056,644,DeKalb County,1056,Evansdale Elementary School,21.89999962,120,549
2022,6441057,644,DeKalb County,1057,McNair Middle School,60.29999924,528,876
2022,6441059,644,DeKalb County,1059,Idlewood Elementary School,46.79999924,401,856
2022,6441061,644,DeKalb County,1061,Livsey Elementary School,17.39999962,59,339
2022,6441070,644,DeKalb County,1070,Tucker High School,24.39999962,392,1606
2022,6441071,644,DeKalb County,1071,Woodward Elementary School,31.60000038,165,522
2022,6441101,644,DeKalb County,1101,Peachcrest Elementary School,65.19999695,392,601
2022,6441103,644,DeKalb County,1103,Barack H. Obama Elementary Magnet School of Technology,51.70000076,473,915
2022,6441104,644,DeKalb County,1104,John Robert Lewis Elementary School,32.29999924,264,818
2022,6441105,644,DeKalb County,1105,Doraville United Elementary School,25.79999924,173,670
2022,6442050,644,DeKalb County,2050,Allgood Elementary School,46.40000153,250,539
2022,6442054,644,DeKalb County,2054,Columbia High School,48.79999924,481,985
2022,6442055,644,DeKalb County,2055,Druid Hills High School,14.30000019,191,1340
2022,6442056,644,DeKalb County,2056,Fernbank Elementary School,7,50,719
2022,6442058,644,DeKalb County,2058,Henderson Mill Elementary School,22.89999962,116,507
2022,6442059,644,DeKalb County,2059,Indian Creek Elementary School,52.70000076,412,782
2022,6442061,644,DeKalb County,2061,McLendon Elementary School,40.09999847,118,294
2022,6442062,644,DeKalb County,2062,Midvale Elementary School,25.79999924,99,383
2022,6442065,644,DeKalb County,2065,Cary Reynolds Elementary School,21.89999962,101,461
2022,6442068,644,DeKalb County,2068,Stone Mountain Elementary School,58,257,443
2022,6443050,644,DeKalb County,3050,Ashford Park Elementary School,4.599999905,31,675
2022,6443051,644,DeKalb County,3051,Briarlake Elementary School,9.699999809,36,372
2022,6443052,644,DeKalb County,3052,Canby Lane Elementary School,55.40000153,237,428
2022,6443053,644,DeKalb County,3053,Chesnut Elementary School,18.39999962,80,435
2022,6443055,644,DeKalb County,3055,Dunaire Elementary School,52,206,396
2022,6443056,644,DeKalb County,3056,Flat Shoals Elementary School,68.5,368,537
2022,6443057,644,DeKalb County,3057,Hambrick Elementary School,51.90000153,244,470
2022,6443059,644,DeKalb County,3059,Jolly Elementary School,49.59999847,295,595
2022,6443060,644,DeKalb County,3060,Lakeside High School,12.80000019,279,2174
2022,6443063,644,DeKalb County,3063,Oak Grove Elementary School,2.799999952,9,325
2022,6443064,644,DeKalb County,3064,Pleasantdale Elementary School,37,218,589
2022,6443065,644,DeKalb County,3065,Rock Chapel Elementary School,47.29999924,259,547
2022,6443067,644,DeKalb County,3067,Smoke Rise Elementary School,25.10000038,113,451
2022,6443069,644,DeKalb County,3069,Toney Elementary School,65.40000153,174,266
2022,6443070,644,DeKalb County,3070,McNair High School,55.20000076,428,776
2022,6444051,644,DeKalb County,4051,Briar Vista Elementary School,24.20000076,84,347
2022,6444052,644,DeKalb County,4052,Murphey Candler Elementary School,46.29999924,257,555
2022,6444053,644,DeKalb County,4053,Clarkston High School,34.90000153,496,1421
2022,6444054,644,DeKalb County,4054,Cross Keys High School,25.29999924,424,1675
2022,6444058,644,DeKalb County,4058,Hightower Elementary School,24.5,145,591
2022,6444059,644,DeKalb County,4059,Kelley Lake Elementary School,59.90000153,167,279
2022,6444060,644,DeKalb County,4060,Laurel Ridge Elementary School,16.29999924,58,356
2022,6444062,644,DeKalb County,4062,Montclair Elementary School,32.90000153,210,638
2022,6444063,644,DeKalb County,4063,Oakcliff Elementary School,19,112,588
2022,6444064,644,DeKalb County,4064,Rainbow Elementary School,61.20000076,186,304
2022,6444065,644,DeKalb County,4065,Rowland Elementary School,57.90000153,254,439
2022,6444067,644,DeKalb County,4067,Snapfinger Elementary School,63.79999924,298,467
2022,6444068,644,DeKalb County,4068,Stoneview Elementary School,61.59999847,476,773
2022,6444069,644,DeKalb County,4069,Towers High School,47,374,795
2022,6445016,644,DeKalb County,5016,Coralwood Education Center,18.29999924,13,71
2022,6445050,644,DeKalb County,5050,Avondale Elementary School,46.20000076,160,346
2022,6445052,644,DeKalb County,5052,Chamblee Charter High School,11,196,1789
2022,6445055,644,DeKalb County,5055,Dunwoody High School,8.399999619,179,2142
2022,6445057,644,DeKalb County,5057,Hawthorne Elementary School,29.70000076,93,313
2022,6445058,644,DeKalb County,5058,Huntley Hills Elementary School,19.89999962,82,412
2022,6445059,644,DeKalb County,5059,Kingsley Elementary School,16.60000038,57,344
2022,6445062,644,DeKalb County,5062,Montgomery Elementary School,3.599999905,23,646
2022,6445064,644,DeKalb County,5064,Redan Elementary School,57,276,484
2022,6445065,644,DeKalb County,5065,Sagamore Hills Elementary School,12.10000038,48,397
2022,6445067,644,DeKalb County,5067,Southwest DeKalb High School,35.90000153,464,1291
2022,645103,645,Dodge County,103,Dodge County High School,28.60000038,240,838
2022,645180,645,Dodge County,180,Dodge County Middle School,41.90000153,283,675
2022,645191,645,Dodge County,191,South Dodge Elementary School,50.29999924,300,597
2022,645291,645,Dodge County,291,North Dodge Elementary School,45.09999847,273,605
2022,645292,645,Dodge County,292,DAC (Dodge County Achievement Center),54.79999924,23,42
2022,646104,646,Dooly County,104,Dooly County Elementary School,61,271,444
2022,646182,646,Dooly County,182,Dooly County High School,44.79999924,139,310
2022,646204,646,Dooly County,204,Dooly County Middle School,55.5,157,283
2022,646205,646,Dooly County,205,Dooly County Prep Academy,56.5,13,23
2022,647101,647,Dougherty County,101,Albany Middle School,65,581,894
2022,647102,647,Dougherty County,102,Live Oak Elementary School,59.70000076,427,715
2022,647103,647,Dougherty County,103,Robert A. Cross Middle Magnet,38,214,563
2022,647105,647,Dougherty County,105,Robert H Harvey Elementary School,72.5,322,444
2022,647106,647,Dougherty County,106,Radium Springs Middle School,69.30000305,645,931
2022,647199,647,Dougherty County,199,Lamar Reese School of the Arts,62.20000076,219,352
2022,647205,647,Dougherty County,205,Lincoln Elementary Magnet School,48.40000153,220,455
2022,647299,647,Dougherty County,299,Alice Coachman Elementary School,78.40000153,327,417
2022,647399,647,Dougherty County,399,"Martin Luther King, Jr. Elementary School",76,278,366
2022,647400,647,Dougherty County,400,"South Georgia Regional Achievement Center, The Phoenix",81.80000305,9,11
2022,6471058,647,Dougherty County,1058,Monroe High School,54,603,1117
2022,6472052,647,Dougherty County,2052,Dougherty Comprehensive High School,50,561,1121
2022,6472058,647,Dougherty County,2058,Morningside Elementary School,82.80000305,255,308
2022,6473058,647,Dougherty County,3058,Northside Elementary School,68.19999695,204,299
2022,6473062,647,Dougherty County,3062,Turner Elementary School,73.59999847,298,405
2022,6474054,647,Dougherty County,4054,Lake Park Elementary School,30.29999924,144,475
2022,6474056,647,Dougherty County,4056,Merry Acres Middle School,51.90000153,377,726
2022,6474060,647,Dougherty County,4060,Sherwood Acres Elementary School,56.90000153,308,541
2022,6474062,647,Dougherty County,4062,Westover High School,36.5,493,1351
2022,6475056,647,Dougherty County,5056,International Studies Elementary Charter School,41.5,176,424
2022,6475058,647,Dougherty County,5058,Radium Springs Elementary School,63.90000153,260,407
2022,6475062,647,Dougherty County,5062,West Town Elementary School,65.59999847,244,372
2022,648100,648,Douglas County,100,Chapel Hill High School,16.39999962,248,1515
2022,648103,648,Douglas County,103,Yeager Middle School,33.09999847,184,556
2022,648104,648,Douglas County,104,North Douglas Elementary School,44.79999924,238,531
2022,648107,648,Douglas County,107,Bill Arp Elementary School,36.90000153,222,602
2022,648108,648,Douglas County,108,Factory Shoals Middle School,28.60000038,239,835
2022,648112,648,Douglas County,112,Mason Creek Elementary School,21.89999962,115,524
2022,648113,648,Douglas County,113,Mason Creek Middle School,24.29999924,209,861
2022,648175,648,Douglas County,175,Lithia Springs Comprehensive High School,27.39999962,424,1546
2022,648178,648,Douglas County,178,Arbor Station Elementary School,32.20000076,175,543
2022,648180,648,Douglas County,180,Fairplay Middle School,14.69999981,78,532
2022,648184,648,Douglas County,184,Dorsett Shoals Elementary School,34.5,139,403
2022,648187,648,Douglas County,187,Alexander High School,16.10000038,307,1911
2022,648188,648,Douglas County,188,Chestnut Log Middle School,39.40000153,275,698
2022,648193,648,Douglas County,193,South Douglas Elementary School,12.80000019,68,532
2022,648198,648,Douglas County,198,Bright Star Elementary School,35.40000153,156,441
2022,648200,648,Douglas County,200,Holly Springs Elementary,18.29999924,103,562
2022,648203,648,Douglas County,203,New Manchester Elementary School,30.10000038,239,795
2022,648208,648,Douglas County,208,Chapel Hill Elementary School,27.60000038,197,715
2022,648212,648,Douglas County,212,New Manchester High School,23.89999962,432,1805
2022,648213,648,Douglas County,213,Factory Shoals Elementary School,46,287,624
2022,648298,648,Douglas County,298,Sweetwater Elementary School,38,174,458
2022,648303,648,Douglas County,303,Mirror Lake Elementary School,23.10000038,114,493
2022,648398,648,Douglas County,398,Burnett Elementary School,52.59999847,210,399
2022,648407,648,Douglas County,407,Brighten Academy,20.20000076,165,815
2022,648498,648,Douglas County,498,Eastside Elementary School,43,205,477
2022,648507,648,Douglas County,507,Youth Villages at Inner Harbour,100,36,36
2022,6481054,648,Douglas County,1054,Winston Elementary School,34.5,112,325
2022,6482050,648,Douglas County,2050,Beulah Elementary School,34.20000076,150,439
2022,6482054,648,Douglas County,2054,Turner Middle School,31.39999962,254,809
2022,6483052,648,Douglas County,3052,Lithia Springs Elementary School,33.09999847,165,499
2022,6483550,648,Douglas County,3550,Chapel Hill Middle School,20.60000038,237,1149
2022,6484050,648,Douglas County,4050,Douglas County High School,25.60000038,509,1989
2022,6484052,648,Douglas County,4052,Mount Carmel Elementary School,33.90000153,146,431
2022,6485050,648,Douglas County,5050,Stewart Middle School,39.40000153,223,566
2022,6485052,648,Douglas County,5052,Annette Winn Elementary School,38.20000076,125,327
2022,649194,649,Early County,194,Early County Elementary School,62,411,663
2022,649197,649,Early County,197,Early County Middle School,56.20000076,236,420
2022,6492050,649,Early County,2050,Early County High School,46.90000153,262,559
2022,650112,650,Echols County,112,Echols County Elementary/Middle School,43.79999924,260,594
2022,6501050,650,Echols County,1050,Echols County High School,37.79999924,88,233
2022,651103,651,Effingham County,103,Springfield Elementary School,29,178,614
2022,651105,651,Effingham County,105,Marlow Elementary School,12,89,739
2022,651107,651,Effingham County,107,Blandford Elementary School,17.70000076,134,758
2022,651186,651,Effingham County,186,South Effingham Elementary School,7.300000191,73,1006
2022,651190,651,Effingham County,190,Guyton Elementary School,22.70000076,149,657
2022,651196,651,Effingham County,196,Sand Hill Elementary School,20.60000038,130,632
2022,651197,651,Effingham County,197,South Effingham High School,8.699999809,160,1839
2022,651203,651,Effingham County,203,Ebenezer Middle School,15.5,146,940
2022,651290,651,Effingham County,290,Effingham County Middle School,21.60000038,228,1055
2022,651296,651,Effingham County,296,Ebenezer Elementary School,15,110,732
2022,651297,651,Effingham County,297,South Effingham Middle School,11.80000019,124,1054
2022,651390,651,Effingham County,390,Effingham County High School,14.10000038,287,2040
2022,6514050,651,Effingham County,4050,Rincon Elementary School,20.29999924,186,917
2022,652104,652,Elbert County,104,Elbert County Middle School ,38,366,964
2022,652176,652,Elbert County,176,Elbert County High School,26.39999962,216,818
2022,652213,652,Elbert County,213,Elbert County Primary School,42.40000153,189,446
2022,652313,652,Elbert County,313,Elbert County Elementary School,39.90000153,262,656
2022,653100,653,Emanuel County,100,Twin City Elementary School,39.40000153,183,464
2022,653189,653,Emanuel County,189,Swainsboro High School,37.70000076,294,779
2022,653192,653,Emanuel County,192,Swainsboro Middle School,50.79999924,340,669
2022,653196,653,Emanuel County,196,Swainsboro Primary School,55,366,666
2022,653198,653,Emanuel County,198,Swainsboro Elementary School,50.90000153,302,593
2022,6532050,653,Emanuel County,2050,Emanuel County Institute,29.60000038,173,584
2022,654196,654,Evans County,196,Claxton Elementary School,50.70000076,382,754
2022,654197,654,Evans County,197,Second Chance,57.09999847,12,21
2022,6542050,654,Evans County,2050,Claxton High School,32.79999924,172,524
2022,6543050,654,Evans County,3050,Claxton Middle School,44.09999847,186,422
2022,655176,655,Fannin County,176,Fannin County High School,18,161,893
2022,655193,655,Fannin County,193,Fannin County Middle School,21.70000076,139,641
2022,655194,655,Fannin County,194,East Fannin Elementary School,28.29999924,108,382
2022,655293,655,Fannin County,293,West Fannin Elementary School,22.70000076,98,432
2022,6551050,655,Fannin County,1050,Blue Ridge Elementary School,25.39999962,99,390
2022,656102,656,Fayette County,102,Cleveland Elementary School,19.20000076,76,396
2022,656103,656,Fayette County,103,Sara Harp Minter Elementary School,5.400000095,39,724
2022,656104,656,Fayette County,104,Crabapple Lane Elementary School,6.199999809,34,551
2022,656105,656,Fayette County,105,Whitewater High School,7.099999905,95,1338
2022,656108,656,Fayette County,108,Bennett's Mill Middle School,17.70000076,172,973
2022,656111,656,Fayette County,111,Inman Elementary,10.60000038,62,587
2022,656178,656,Fayette County,178,Booth Middle School,5.800000191,67,1152
2022,656180,656,Fayette County,180,Huddleston Elementary School,8.800000191,50,567
2022,656181,656,Fayette County,181,North Fayette Elementary School,28.20000076,158,561
2022,656182,656,Fayette County,182,McIntosh High School,3.400000095,59,1719
2022,656186,656,Fayette County,186,Oak Grove Elementary School,8.100000381,37,455
2022,656191,656,Fayette County,191,Braelinn Elementary School,0.899999976,5,544
2022,656192,656,Fayette County,192,Sandy Creek High School,12,139,1155
2022,656196,656,Fayette County,196,Kedron Elementary School,6.300000191,41,651
2022,656198,656,Fayette County,198,Starrs Mill High School,2.400000095,32,1343
2022,656199,656,Fayette County,199,Peeples Elementary School,2.799999952,20,720
2022,656291,656,Fayette County,291,Robert J. Burch Elementary School,21.29999924,111,522
2022,656296,656,Fayette County,296,Spring Hill Elementary School,21.10000038,131,620
2022,656298,656,Fayette County,298,Rising Starr Middle School,2.099999905,20,944
2022,656391,656,Fayette County,391,Whitewater Middle School,7,63,903
2022,656398,656,Fayette County,398,Fayette County High School,14.89999962,200,1340
2022,656402,656,Fayette County,402,Fayetteville Elementary School,24.89999962,112,449
2022,656491,656,Fayette County,491,Flat Rock Middle School,16.5,149,903
2022,6561052,656,Fayette County,1052,Peachtree City Elementary School,4.400000095,20,452
2022,657102,657,Floyd County,102,Johnson Elementary,19.20000076,77,401
2022,657103,657,Floyd County,103,Coosa Middle School,36.40000153,213,585
2022,657107,657,Floyd County,107,Pepperell High School,27.39999962,257,937
2022,657111,657,Floyd County,111,Model High,17,153,900
2022,657188,657,Floyd County,188,Model Elementary School,31.70000076,134,423
2022,657195,657,Floyd County,195,Armuchee Elementary School,25.89999962,69,266
2022,657199,657,Floyd County,199,Pepperell Elementary,35.5,157,442
2022,657203,657,Floyd County,203,Model Middle School,22.89999962,114,498
2022,657273,657,Floyd County,273,Pepperell Middle School,36.90000153,201,545
2022,657303,657,Floyd County,303,Armuchee Middle School,23.89999962,91,380
2022,657401,657,Floyd County,401,Armuchee High School,17.79999924,115,645
2022,6571050,657,Floyd County,1050,Alto Park Elementary School,34.59999847,106,306
2022,6572052,657,Floyd County,2052,Garden Lakes Elementary School,34.40000153,165,479
2022,6573050,657,Floyd County,3050,Cave Spring Elementary School,36.5,50,137
2022,6573052,657,Floyd County,3052,Glenwood Primary School,29.29999924,106,362
2022,6574054,657,Floyd County,4054,Pepperell Primary,37.09999847,129,348
2022,6575050,657,Floyd County,5050,Coosa High School,24.79999924,223,898
2022,658100,658,Forsyth County,100,Settles Bridge Elementary School,2.599999905,24,932
2022,658102,658,Forsyth County,102,Matt Elementary School,7.099999905,72,1013
2022,658103,658,Forsyth County,103,Cumming Elementary School,20,172,859
2022,658104,658,Forsyth County,104,Sharon Elementary School,1.899999976,17,891
2022,658105,658,Forsyth County,105,Riverwatch Middle School,1.799999952,28,1518
2022,658106,658,Forsyth County,106,Shiloh Point Elementary,3.299999952,43,1298
2022,658107,658,Forsyth County,107,West Forsyth High School,2.799999952,67,2406
2022,658108,658,Forsyth County,108,Johns Creek Elementary,2.099999905,21,994
2022,658176,658,Forsyth County,176,Mashburn Elementary School,8.5,69,809
2022,658182,658,Forsyth County,182,Coal Mountain Elementary School,8.300000191,59,714
2022,658190,658,Forsyth County,190,South Forsyth High School,1.899999976,45,2355
2022,658194,658,Forsyth County,194,Chattahoochee Elementary School,14.69999981,114,776
2022,658195,658,Forsyth County,195,North Forsyth High School,5.099999905,110,2151
2022,658197,658,Forsyth County,197,Daves Creek Elementary School,1.5,17,1151
2022,658198,658,Forsyth County,198,Vickery Creek Elementary School,1.799999952,23,1269
